company,code,hotel,price,location,run_date,checkin,checkout,address
American Express,AMX,Delta Hotels Baltimore North,149,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"5100 Falls Road Baltimore, Maryland 21210"
Apple,APL,SpringHill Suites Columbia,125,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7055 Minstrel Way Columbia, Maryland 21046"
Apple,APL,Courtyard Columbia,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"8910 Stanford Boulevard Columbia, Maryland 21045"
Apple,APL,Residence Inn Columbia,143,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4950 Beaver Run Ellicott City, Maryland 21043"
Apple,APL,Residence Inn Fulton at Maple Lawn,161,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"11800 West Market Place Fulton, Maryland 20759"
Apple,APL,TownePlace Suites Fort Meade National Business Park,125,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 National Business Parkway Annapolis Junction, Maryland 20701"
Apple,APL,Courtyard Fort Meade BWI Business District,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"2700 Hercules Road Annapolis Junction, Maryland 20701"
Apple,APL,TownePlace Suites Arundel Mills BWI Airport,107,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7021 Arundel Mills Circle Hanover, Maryland 21076"
Apple,APL,Residence Inn Arundel Mills BWI Airport,116,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7035 Arundel Mills Circle Hanover, Maryland 21076"
Apple,APL,Element Arundel Mills BWI Airport,143,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7522 Teague Road Hanover, Maryland 21076"
Apple,APL,Aloft Arundel Mills BWI Airport,116,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7520 Teague Road Hanover, Maryland 21076"
Apple,APL,SpringHill Suites Arundel Mills BWI Airport,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7544 Teague Road Hanover, Maryland 21076"
Apple,APL,Fairfield Inn & Suites Arundel Mills BWI Airport,125,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7539 Teague Road Hanover, Maryland 21076"
Apple,APL,Fairfield Inn Laurel,107,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"13700 Baltimore Avenue Laurel, Maryland 20707"
Apple,APL,Sheraton Baltimore Washington Airport Hotel - BWI,95,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1100 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Apple,APL,The Westin Baltimore Washington Airport - BWI,116,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1110 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Apple,APL,SpringHill Suites Baltimore BWI Airport,85,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"899 Elkridge Landing Road Linthicum, Maryland 21090"
Apple,APL,BWI Airport Marriott,125,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1743 West Nursery Road Linthicum, Maryland 21090"
Apple,APL,Courtyard Baltimore BWI Airport,85,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1671 West Nursery Road Linthicum, Maryland 21090"
Apple,APL,Fairfield Inn & Suites Baltimore BWI Airport,98,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1020 Andover Road Linthicum Heights, Maryland 21090"
Apple,APL,Residence Inn Baltimore BWI Airport,107,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1160 Winterson Road Linthicum, Maryland 21090"
Apple,APL,Aloft BWI Baltimore Washington International Airport,85,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1741 West Nursery Road Linthicum, Maryland 21090"
Apple,APL,TownePlace Suites Baltimore BWI Airport,107,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1171 Winterson Road Linthicum, Maryland 21090"
Apple,APL,Courtyard Silver Spring North/White Oak,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12521 Prosperity Drive Silver Spring, Maryland 20904"
Apple,APL,Sheraton College Park North Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4095 Powder Mill Road Beltsville, Maryland 20705"
Apple,APL,Residence Inn Silver Spring,152,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12000 Plum Orchard Drive Silver Spring, Maryland 20904"
Apple,APL,TownePlace Suites College Park,107,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"9620 Baltimore Avenue College Park, Maryland 20740"
Apple,APL,Baltimore Marriott Inner Harbor at Camden Yards,161,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"110 South Eutaw Street Baltimore, Maryland 21201"
Apple,APL,Sheraton Inner Harbor Hotel,125,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"300 South Charles Street Baltimore, Maryland 21201"
Apple,APL,Residence Inn Greenbelt,116,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6320 Golden Triangle Drive Greenbelt, Maryland 20770"
Apple,APL,Courtyard Greenbelt,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6301 Golden Triangle Drive Greenbelt, Maryland 20770"
Apple,APL,Delta Hotels Baltimore Inner Harbor,152,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1 East Redwood Street Baltimore, Maryland 21202"
Apple,APL,Residence Inn Baltimore Downtown/ Inner Harbor,94,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"17 Light Street Baltimore, Maryland 21202"
Apple,APL,SpringHill Suites Baltimore Downtown/Inner Harbor,80,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 East Redwood Street Baltimore, Maryland 21202"
Apple,APL,Renaissance Baltimore Harborplace Hotel,179,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"202 East Pratt Street Baltimore, Maryland 21202"
Apple,APL,Courtyard Baltimore Downtown/McHenry Row,103,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1803 Porter Street Baltimore, Maryland 21230"
Apple,APL,Residence Inn Baltimore Owings Mills,179,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"10620 Red Run Boulevard Owings Mills, Maryland 21117"
Apple,APL,Baltimore Marriott Waterfront,179,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"700 Aliceanna Street Baltimore, Maryland 21202"
Apple,APL,Fairfield Inn & Suites Baltimore Downtown/Inner Harbor,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"101 S. President Street Baltimore, Maryland 21202"
Apple,APL,Courtyard Baltimore Downtown/Inner Harbor,134,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1000 Aliceanna Street Baltimore, Maryland 21202"
Apple,APL,Delta Hotels Baltimore North,152,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"5100 Falls Road Baltimore, Maryland 21210"
AARP,ARP,SpringHill Suites Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7055 Minstrel Way Columbia, Maryland 21046"
AARP,ARP,Courtyard Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"8910 Stanford Boulevard Columbia, Maryland 21045"
AARP,ARP,Residence Inn Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4950 Beaver Run Ellicott City, Maryland 21043"
AARP,ARP,Residence Inn Fulton at Maple Lawn,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"11800 West Market Place Fulton, Maryland 20759"
AARP,ARP,TownePlace Suites Fort Meade National Business Park,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 National Business Parkway Annapolis Junction, Maryland 20701"
AARP,ARP,Courtyard Fort Meade BWI Business District,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"2700 Hercules Road Annapolis Junction, Maryland 20701"
AARP,ARP,TownePlace Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7021 Arundel Mills Circle Hanover, Maryland 21076"
AARP,ARP,Residence Inn Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7035 Arundel Mills Circle Hanover, Maryland 21076"
AARP,ARP,Element Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7522 Teague Road Hanover, Maryland 21076"
AARP,ARP,Aloft Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7520 Teague Road Hanover, Maryland 21076"
AARP,ARP,SpringHill Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7544 Teague Road Hanover, Maryland 21076"
AARP,ARP,Fairfield Inn & Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7539 Teague Road Hanover, Maryland 21076"
AARP,ARP,Fairfield Inn Laurel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"13700 Baltimore Avenue Laurel, Maryland 20707"
AARP,ARP,Sheraton Baltimore Washington Airport Hotel - BWI,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1100 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
AARP,ARP,The Westin Baltimore Washington Airport - BWI,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1110 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
AARP,ARP,SpringHill Suites Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"899 Elkridge Landing Road Linthicum, Maryland 21090"
AARP,ARP,BWI Airport Marriott,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1743 West Nursery Road Linthicum, Maryland 21090"
AARP,ARP,Courtyard Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1671 West Nursery Road Linthicum, Maryland 21090"
AARP,ARP,Fairfield Inn & Suites Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1020 Andover Road Linthicum Heights, Maryland 21090"
AARP,ARP,Residence Inn Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1160 Winterson Road Linthicum, Maryland 21090"
AARP,ARP,Aloft BWI Baltimore Washington International Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1741 West Nursery Road Linthicum, Maryland 21090"
AARP,ARP,TownePlace Suites Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1171 Winterson Road Linthicum, Maryland 21090"
AARP,ARP,Courtyard Silver Spring North/White Oak,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12521 Prosperity Drive Silver Spring, Maryland 20904"
AARP,ARP,Sheraton College Park North Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4095 Powder Mill Road Beltsville, Maryland 20705"
AARP,ARP,Residence Inn Silver Spring,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12000 Plum Orchard Drive Silver Spring, Maryland 20904"
AARP,ARP,TownePlace Suites College Park,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"9620 Baltimore Avenue College Park, Maryland 20740"
AARP,ARP,Baltimore Marriott Inner Harbor at Camden Yards,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"110 South Eutaw Street Baltimore, Maryland 21201"
AARP,ARP,Sheraton Inner Harbor Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"300 South Charles Street Baltimore, Maryland 21201"
AARP,ARP,Residence Inn Greenbelt,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6320 Golden Triangle Drive Greenbelt, Maryland 20770"
AARP,ARP,Courtyard Greenbelt,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6301 Golden Triangle Drive Greenbelt, Maryland 20770"
AARP,ARP,Delta Hotels Baltimore Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1 East Redwood Street Baltimore, Maryland 21202"
AARP,ARP,Residence Inn Baltimore Downtown/ Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"17 Light Street Baltimore, Maryland 21202"
AARP,ARP,SpringHill Suites Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 East Redwood Street Baltimore, Maryland 21202"
AARP,ARP,Renaissance Baltimore Harborplace Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"202 East Pratt Street Baltimore, Maryland 21202"
AARP,ARP,Courtyard Baltimore Downtown/McHenry Row,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1803 Porter Street Baltimore, Maryland 21230"
AARP,ARP,Residence Inn Baltimore Owings Mills,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"10620 Red Run Boulevard Owings Mills, Maryland 21117"
AARP,ARP,Baltimore Marriott Waterfront,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"700 Aliceanna Street Baltimore, Maryland 21202"
AARP,ARP,Fairfield Inn & Suites Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"101 S. President Street Baltimore, Maryland 21202"
AARP,ARP,Courtyard Baltimore Downtown/Inner Harbor,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1000 Aliceanna Street Baltimore, Maryland 21202"
AARP,ARP,Delta Hotels Baltimore North,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"5100 Falls Road Baltimore, Maryland 21210"
AT&T,ATT,SpringHill Suites Columbia,118,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7055 Minstrel Way Columbia, Maryland 21046"
AT&T,ATT,Courtyard Columbia,76,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"8910 Stanford Boulevard Columbia, Maryland 21045"
AT&T,ATT,Residence Inn Columbia,135,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4950 Beaver Run Ellicott City, Maryland 21043"
AT&T,ATT,Residence Inn Fulton at Maple Lawn,152,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"11800 West Market Place Fulton, Maryland 20759"
AT&T,ATT,TownePlace Suites Fort Meade National Business Park,118,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 National Business Parkway Annapolis Junction, Maryland 20701"
AT&T,ATT,Courtyard Fort Meade BWI Business District,84,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"2700 Hercules Road Annapolis Junction, Maryland 20701"
AT&T,ATT,TownePlace Suites Arundel Mills BWI Airport,101,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7021 Arundel Mills Circle Hanover, Maryland 21076"
AT&T,ATT,Residence Inn Arundel Mills BWI Airport,110,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7035 Arundel Mills Circle Hanover, Maryland 21076"
AT&T,ATT,Element Arundel Mills BWI Airport,135,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7522 Teague Road Hanover, Maryland 21076"
AT&T,ATT,Aloft Arundel Mills BWI Airport,110,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7520 Teague Road Hanover, Maryland 21076"
AT&T,ATT,SpringHill Suites Arundel Mills BWI Airport,99,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7544 Teague Road Hanover, Maryland 21076"
AT&T,ATT,Fairfield Inn & Suites Arundel Mills BWI Airport,118,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7539 Teague Road Hanover, Maryland 21076"
AT&T,ATT,Fairfield Inn Laurel,101,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"13700 Baltimore Avenue Laurel, Maryland 20707"
AT&T,ATT,Sheraton Baltimore Washington Airport Hotel - BWI,89,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1100 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
AT&T,ATT,The Westin Baltimore Washington Airport - BWI,110,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1110 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
AT&T,ATT,SpringHill Suites Baltimore BWI Airport,80,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"899 Elkridge Landing Road Linthicum, Maryland 21090"
AT&T,ATT,BWI Airport Marriott,118,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1743 West Nursery Road Linthicum, Maryland 21090"
AT&T,ATT,Courtyard Baltimore BWI Airport,80,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1671 West Nursery Road Linthicum, Maryland 21090"
AT&T,ATT,Fairfield Inn & Suites Baltimore BWI Airport,93,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1020 Andover Road Linthicum Heights, Maryland 21090"
AT&T,ATT,Residence Inn Baltimore BWI Airport,101,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1160 Winterson Road Linthicum, Maryland 21090"
AT&T,ATT,Aloft BWI Baltimore Washington International Airport,80,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1741 West Nursery Road Linthicum, Maryland 21090"
AT&T,ATT,TownePlace Suites Baltimore BWI Airport,101,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1171 Winterson Road Linthicum, Maryland 21090"
AT&T,ATT,Courtyard Silver Spring North/White Oak,84,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12521 Prosperity Drive Silver Spring, Maryland 20904"
AT&T,ATT,Sheraton College Park North Hotel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4095 Powder Mill Road Beltsville, Maryland 20705"
AT&T,ATT,Residence Inn Silver Spring,144,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"12000 Plum Orchard Drive Silver Spring, Maryland 20904"
AT&T,ATT,TownePlace Suites College Park,101,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"9620 Baltimore Avenue College Park, Maryland 20740"
AT&T,ATT,Baltimore Marriott Inner Harbor at Camden Yards,152,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"110 South Eutaw Street Baltimore, Maryland 21201"
AT&T,ATT,Sheraton Inner Harbor Hotel,118,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"300 South Charles Street Baltimore, Maryland 21201"
AT&T,ATT,Residence Inn Greenbelt,110,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6320 Golden Triangle Drive Greenbelt, Maryland 20770"
AT&T,ATT,Courtyard Greenbelt,84,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"6301 Golden Triangle Drive Greenbelt, Maryland 20770"
AT&T,ATT,Delta Hotels Baltimore Inner Harbor,144,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1 East Redwood Street Baltimore, Maryland 21202"
AT&T,ATT,Residence Inn Baltimore Downtown/ Inner Harbor,88,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"17 Light Street Baltimore, Maryland 21202"
AT&T,ATT,SpringHill Suites Baltimore Downtown/Inner Harbor,76,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 East Redwood Street Baltimore, Maryland 21202"
AT&T,ATT,Renaissance Baltimore Harborplace Hotel,169,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"202 East Pratt Street Baltimore, Maryland 21202"
AT&T,ATT,Courtyard Baltimore Downtown/McHenry Row,97,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1803 Porter Street Baltimore, Maryland 21230"
AT&T,ATT,Residence Inn Baltimore Owings Mills,169,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"10620 Red Run Boulevard Owings Mills, Maryland 21117"
AT&T,ATT,Baltimore Marriott Waterfront,169,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"700 Aliceanna Street Baltimore, Maryland 21202"
AT&T,ATT,Fairfield Inn & Suites Baltimore Downtown/Inner Harbor,84,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"101 S. President Street Baltimore, Maryland 21202"
AT&T,ATT,Courtyard Baltimore Downtown/Inner Harbor,127,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1000 Aliceanna Street Baltimore, Maryland 21202"
AT&T,ATT,Delta Hotels Baltimore North,144,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"5100 Falls Road Baltimore, Maryland 21210"
Bank of America,BOA,SpringHill Suites Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7055 Minstrel Way Columbia, Maryland 21046"
Bank of America,BOA,Courtyard Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"8910 Stanford Boulevard Columbia, Maryland 21045"
Bank of America,BOA,Residence Inn Columbia,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"4950 Beaver Run Ellicott City, Maryland 21043"
Bank of America,BOA,Residence Inn Fulton at Maple Lawn,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"11800 West Market Place Fulton, Maryland 20759"
Bank of America,BOA,TownePlace Suites Fort Meade National Business Park,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"120 National Business Parkway Annapolis Junction, Maryland 20701"
Bank of America,BOA,Courtyard Fort Meade BWI Business District,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"2700 Hercules Road Annapolis Junction, Maryland 20701"
Bank of America,BOA,TownePlace Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7021 Arundel Mills Circle Hanover, Maryland 21076"
Bank of America,BOA,Residence Inn Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7035 Arundel Mills Circle Hanover, Maryland 21076"
Bank of America,BOA,Element Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7522 Teague Road Hanover, Maryland 21076"
Bank of America,BOA,Aloft Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7520 Teague Road Hanover, Maryland 21076"
Bank of America,BOA,SpringHill Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7544 Teague Road Hanover, Maryland 21076"
Bank of America,BOA,Fairfield Inn & Suites Arundel Mills BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"7539 Teague Road Hanover, Maryland 21076"
Bank of America,BOA,Fairfield Inn Laurel,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"13700 Baltimore Avenue Laurel, Maryland 20707"
Bank of America,BOA,Sheraton Baltimore Washington Airport Hotel - BWI,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1100 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Bank of America,BOA,The Westin Baltimore Washington Airport - BWI,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1110 Old Elkridge Landing Road Linthicum Heights, Maryland 21090"
Bank of America,BOA,SpringHill Suites Baltimore BWI Airport,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"899 Elkridge Landing Road Linthicum, Maryland 21090"
Bank of America,BOA,BWI Airport Marriott,Rate Unavailable,"Columbia, MD",2020-09-17,Nov 17,Nov 18,"1743 West Nursery Road Linthicum, Maryland 21090"
